username,time,text,tags,translated_text,location,latitude,longitude,KADAA_ID,KADAA_AR,KADAA_EN,MOHAFAZA_ID,MOHAFAZA_AR,MOHAFAZA_EN
@ProMED_MENA,2020-09-21,"PRO/MENA> COVID-19 update (349): Lebanon, Iraq, MOH / مرض فيروس كورونا-19 تحديث (349): لبنان، العراق، وزارة الصحة  http://zpr.io/HxQvD",[],"PRO / MENA> COVID-19 update (349): Lebanon, Iraq, MOH / Coronavirus Disease-19 Update (349): Lebanon, Iraq, Ministry of Health http://zpr.io/HxQvD",روس,33.7786,35.4864,54000,عاليه,Aley,5,جبل لبنان,Mount Lebanon
@ebassil,2020-09-21,Today’s positivity rate is also around 10%. Where are we heading to? I guess to hell. #Covid #Covid19 #Covid_19 #Lebanon,"['#Covid', '#Covid19', '#Covid_19', '#Lebanon']",Today’s positivity rate is also around 10%. Where are we heading to? I guess to hell. #Covid #Covid19 #Covid_19 #Lebanon,رعيت,33.8297,36.0447,41000,زحلة,Zahle,4,البقاع,Bekaa
@worldnwsdotcom,2020-09-21,Irish Peacekeepers Not Among 90 Lebanon Covid-19 Cases more at https://worldnws.com/news/irish-peacekeepers-not-among-90-lebanon-covid-19-cases…,[],Irish Peacekeepers Not Among 90 Lebanon Covid-19 Cases more at https://worldnws.com/news/irish-peacekeepers-not-among-90-lebanon-covid-19-cases…,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@chill_canada,2020-09-21,"Replying to 
@cindi_abbott
 @BillBillyb02
 and 45 others",[],"Replying to 
@cindi_abbott
 @BillBillyb02
 and 45 others",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-20,two weeks of school and there’s already two staff members from honaker elementary and one from lebanon high with covid.,[],two weeks of school and there’s already two staff members from honaker elementary and one from lebanon high with covid.,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@FuadZiyadeh,2020-09-20,"Replying to 
@KAbdulJawadMD",[],"Replying to 
@KAbdulJawadMD",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@PulpNews,2020-09-20,The Latest: #Lebanon suffers another record in COVID-19 cases - Sep 20 @ 2:05 PM ET https://oddcrimes.com/static/2020/09/20/The-Latest-Lebanon-suffers-another-record-in-COVID-19-cases.php…,['#Lebanon'],The Latest: #Lebanon suffers another record in COVID-19 cases - Sep 20 @ 2:05 PM ET https://oddcrimes.com/static/2020/09/20/The-Latest-Lebanon-suffers-another-record-in-COVID-19-cases.php…,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@PennyAppealUSA,2020-09-20,"Lebanon Emergency Response Update! 
 Lebanon is still reeling from the aftermath of the explosion and the ongoing effects of COVID-19. Without your support, none of this would have been possible. Thank you so much. Learn more: http://PAUSA.org/Lebanon",[],"Lebanon Emergency Response Update! 
 Lebanon is still reeling from the aftermath of the explosion and the ongoing effects of COVID-19. Without your support, none of this would have been possible. Thank you so much. Learn more: http://PAUSA.org/Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@revue2presse,2020-09-20,"THE ECONOMIST
http://economist.com #r2p #Economist #UK #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #Lebanon #Beirut #Xi #XiJinping #Russia #Putin","['#Macron', '#Sunak', '#Trump', '#FTSE100', '#r2p', '#BorisJohnson', '#London', '#Biden', '#PM', '#Economist', '#XiJinping', '#Epstein', '#UE', '#Xi', '#Coronavirus', '#Putin', '#Beirut', '#PrinceWilliam', '#PrinceHarry', '#FTSE', '#Covid', '#Russia', '#Queen', '#Europe', '#UK', '#Maxwell', '#USA', '#Meghan', '#Lebanon']","THE ECONOMIST
http://economist.com #r2p #Economist #UK #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #Lebanon #Beirut #Xi #XiJinping #Russia #Putin",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-19," Kings Knights 
 

Game 3 of this shortened 2020 COVID football season sees our 
@KFBknights
 hosting now ECC rivals the Lebanon Warriors on Senior Night!
@kingsathletics
 @Kings_HS
 @kings_schools
Game updates and 
 in the thread below
#KnightsAreInTheCastle",['#KnightsAreInTheCastle'],"Kings Knights 
 

Game 3 of this shortened 2020 COVID football season sees our 
@KFBknights
 hosting now ECC rivals the Lebanon Warriors on Senior Night!
@kingsathletics
 @Kings_HS
 @kings_schools
Game updates and 
 in the thread below
#KnightsAreInTheCastle",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ProMED_MENA,2020-09-19,"PRO/MENA> COVID-19 update (347): Lebanon, Iraq, MOH / مرض فيروس كورونا-19 تحديث (347): لبنان، العراق، وزارة الصحة  http://zpr.io/HxC4w",[],"PRO / MENA> COVID-19 update (347): Lebanon, Iraq, MOH / Coronavirus Disease-19 update (347): Lebanon, Iraq, Ministry of Health http://zpr.io/HxC4w",روس,33.7786,35.4864,54000,عاليه,Aley,5,جبل لبنان,Mount Lebanon
@revue2presse,2020-09-19,"THE ECONOMIST
http://economist.com #r2p #Economist #UK #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #Lebanon #Beirut #Xi #XiJinping #Russia #Putin","['#Macron', '#Sunak', '#Trump', '#FTSE100', '#r2p', '#BorisJohnson', '#London', '#Biden', '#PM', '#Economist', '#XiJinping', '#Epstein', '#UE', '#Xi', '#Coronavirus', '#Putin', '#Beirut', '#PrinceWilliam', '#PrinceHarry', '#FTSE', '#Covid', '#Russia', '#Queen', '#Europe', '#UK', '#Maxwell', '#USA', '#Meghan', '#Lebanon']","THE ECONOMIST
http://economist.com #r2p #Economist #UK #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #Lebanon #Beirut #Xi #XiJinping #Russia #Putin",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@FarahSFerraton,2020-09-19,"Friends & family in #Lebanon please take all the possible prevention measures.
#COVID__19","['#COVID__19', '#Lebanon']","Friends & family in #Lebanon please take all the possible prevention measures.
#COVID__19",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-18,"First flight since #COVID__19 
Mixed feelings 
First flight to #Beirut after the Port catastrophe 
Mixed feelings 
Seeing  Beirut from the sky fuel me with energy & clear any hard feelings  
 
#lebanon","['#COVID__19', '#Beirut', '#lebanon']","First flight since #COVID__19 
Mixed feelings 
First flight to #Beirut after the Port catastrophe 
Mixed feelings 
Seeing  Beirut from the sky fuel me with energy & clear any hard feelings  
 
#lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@RorooRoroo3,2020-09-18,"750 confirmed #Covid_19 
18 deaths #lebanon 
 #Autumn2020","['#Covid_19', '#Autumn2020', '#lebanon']","750 confirmed #Covid_19 
18 deaths #lebanon 
 #Autumn2020",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@WarrenCoHealth,2020-09-18,"HealthSource of Ohio Community Testing 
Individual will call & complete a the registration process for an appointment for COVID testing @ 513-732-5086  (ask for Lebanon)
Monday-Friday 9 - 11:45 am & 1-3 pm. 
Lebanon Family Practice
1231 Columbus Ave A1 
Lebanon OH 45036",[],"HealthSource of Ohio Community Testing 
Individual will call & complete a the registration process for an appointment for COVID testing @ 513-732-5086  (ask for Lebanon)
Monday-Friday 9 - 11:45 am & 1-3 pm. 
Lebanon Family Practice
1231 Columbus Ave A1 
Lebanon OH 45036",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@revue2presse,2020-09-18,"THE ECONOMIST
http://economist.com #r2p #Economist #UK #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #Lebanon #Beirut #Xi #XiJinping #Russia #Putin","['#Macron', '#Sunak', '#Trump', '#FTSE100', '#r2p', '#BorisJohnson', '#London', '#Biden', '#PM', '#Economist', '#XiJinping', '#Epstein', '#UE', '#Xi', '#Coronavirus', '#Putin', '#Beirut', '#PrinceWilliam', '#PrinceHarry', '#FTSE', '#Covid', '#Russia', '#Queen', '#Europe', '#UK', '#Maxwell', '#USA', '#Meghan', '#Lebanon']","THE ECONOMIST
http://economist.com #r2p #Economist #UK #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #Lebanon #Beirut #Xi #XiJinping #Russia #Putin",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-17,"#CentralPA:  Lebanon County daily COVID-19 tracker - LebTown

#DauphinCounty #PA #Pennsylvania

Read More Here:","['#Pennsylvania', '#CentralPA', '#DauphinCounty', '#PA']","#CentralPA:  Lebanon County daily COVID-19 tracker - LebTown

#DauphinCounty #PA #Pennsylvania

Read More Here:",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@MoravianAcademy,2020-09-17,"When the massive explosion rocked Beirut, Lebanon in August, Ryan Baki '22 and his cousin Thomas, who would have been attending the American University of Beirut had it not been for COVID-19, knew they wanted to take action to help the people of Lebanon.",[],"When the massive explosion rocked Beirut, Lebanon in August, Ryan Baki '22 and his cousin Thomas, who would have been attending the American University of Beirut had it not been for COVID-19, knew they wanted to take action to help the people of Lebanon.",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@CambridgeEngMea,2020-09-17,#Englishtest #Englishexam #doctors #doctor #nurses #nurse #pandemic #covid #covid19 #pharmacy #surgeon #veterinary #medical #medicine #hospital #clinic #UAEIsrael #UAE #saudi #KSA #SaudiArabia #Egypt #Oman #Bahrain #Kuwait #Jordan #Lebanon #Qatar #Iraq #African #Nigeria,"['#medical', '#African', '#medicine', '#surgeon', '#Englishtest', '#UAE', '#doctors', '#Englishexam', '#UAEIsrael', '#Oman', '#nurse', '#pharmacy', '#Qatar', '#Kuwait', '#Jordan', '#pandemic', '#clinic', '#saudi', '#KSA', '#covid19', '#hospital', '#covid', '#nurses', '#Egypt', '#Nigeria', '#Bahrain', '#SaudiArabia', '#Iraq', '#doctor', '#Lebanon', '#veterinary']",#Englishtest #Englishexam #doctors #doctor #nurses #nurse #pandemic #covid #covid19 #pharmacy #surgeon #veterinary #medical #medicine #hospital #clinic #UAEIsrael #UAE #saudi #KSA #SaudiArabia #Egypt #Oman #Bahrain #Kuwait #Jordan #Lebanon #Qatar #Iraq #African #Nigeria,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-16,"COVID Deaths: We see that Philippines, and Nepal had fresh peaks today (denoted by red bars) but Lebanon and Palestine have shown the greatest acceleration in deaths w-o-w. #CoronaVirusUpdates #coronavirus","['#CoronaVirusUpdates', '#coronavirus']","COVID Deaths: We see that Philippines, and Nepal had fresh peaks today (denoted by red bars) but Lebanon and Palestine have shown the greatest acceleration in deaths w-o-w. #CoronaVirusUpdates #coronavirus",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ProMED_MENA,2020-09-16,"PRO/MENA> COVID-19 update (341): Lebanon, Iraq, MOH / مرض فيروس كورونا-19 تحديث (341): لبنان، العراق، وزارة الصحة  http://zpr.io/HXWLD",[],"PRO / MENA> COVID-19 update (341): Lebanon, Iraq, MOH / Coronavirus Disease-19 Update (341): Lebanon, Iraq, Ministry of Health http://zpr.io/HXWLD",روس,33.7786,35.4864,54000,عاليه,Aley,5,جبل لبنان,Mount Lebanon
@thechroniclect,2020-09-16,"Lebanon schools warn of possible COVID case at Lyman

go to
http://thechronicle.com",[],"Lebanon schools warn of possible COVID case at Lyman

go to
http://thechronicle.com",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@HOMEforHim,2020-09-16,"While #samaritanspurse team was in #beirut, sessions to educate and train our local staff members 
@home_lebanon
 to respond to the #covid_19  #pandemic 

#healthoutreachtothemiddleeast #healthoutreach #mobileclinic https://instagram.com/p/CFLMwZQgk0Q/?igshid=151wyg5t9gdrx…","['#mobileclinic', '#samaritanspurse', '#pandemic', '#covid_19', '#healthoutreach', '#healthoutreachtothemiddleeast', '#beirut']","While #samaritanspurse team was in #beirut, sessions to educate and train our local staff members 
@home_lebanon
 to respond to the #covid_19  #pandemic 

#healthoutreachtothemiddleeast #healthoutreach #mobileclinic https://instagram.com/p/CFLMwZQgk0Q/?igshid=151wyg5t9gdrx…",حي الجوار,33.8608,35.5156,51000,بعبدا,Baabda,5,جبل لبنان,Mount Lebanon
UserX,2020-09-15,"now what is going to be the October surprise? opening embassy in tehran, covid vaccine,  global chilling!, peace with Lebanon, arresting the pizza ring members, ...",[],"now what is going to be the October surprise? opening embassy in tehran, covid vaccine,  global chilling!, peace with Lebanon, arresting the pizza ring members, ...",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@RawiSaad,2020-09-15,"I can’t believe serna over 25,000 cases of COVID in lebanon",[],"I can’t believe serna over 25,000 cases of COVID in lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ChartMena,2020-09-15,"the voice mbc1 will resume by October 2020 it will take place at mbc studios in beirut lebanon the show was delayed several times because of covid and beirut blast #thevoice #beirut #lebanon #mbc 
@mbc1","['#thevoice', '#mbc', '#lebanon', '#beirut']","the voice mbc1 will resume by October 2020 it will take place at mbc studios in beirut lebanon the show was delayed several times because of covid and beirut blast #thevoice #beirut #lebanon #mbc 
@mbc1",محافظة بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@revue2presse,2020-09-15,"THE HERALD
http://theherald.co.uk #r2p #TheHerald #HeraldScotland #UE #USA #Macron #Biden #Trump #UK #Queen #FTSE #FTSE100 #NicolaSturgeon #Scotland #Coronavirus #Covid #Sunak #Covid19 #PrinceAndrew #Football #Epstein #PrincessAnne #Beirut #Lebanon #KamalaHarris #DianaRigg","['#DianaRigg', '#Macron', '#Sunak', '#Trump', '#Covid19', '#FTSE100', '#r2p', '#Scotland', '#Biden', '#KamalaHarris', '#PrincessAnne', '#Epstein', '#Football', '#UE', '#TheHerald', '#HeraldScotland', '#Coronavirus', '#NicolaSturgeon', '#Beirut', '#FTSE', '#Covid', '#Queen', '#PrinceAndrew', '#UK', '#USA', '#Lebanon']","THE HERALD
http://theherald.co.uk #r2p #TheHerald #HeraldScotland #UE #USA #Macron #Biden #Trump #UK #Queen #FTSE #FTSE100 #NicolaSturgeon #Scotland #Coronavirus #Covid #Sunak #Covid19 #PrinceAndrew #Football #Epstein #PrincessAnne #Beirut #Lebanon #KamalaHarris #DianaRigg",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ExanteData,2020-09-15,"COVID Deaths: We see that , and Palestine had fresh peaks today (denoted by red bars) but Palestine and Lebanon have shown the greatest acceleration in deaths w-o-w. #CoronaVirusUpdates #coronavirus","['#CoronaVirusUpdates', '#coronavirus']","COVID Deaths: We see that , and Palestine had fresh peaks today (denoted by red bars) but Palestine and Lebanon have shown the greatest acceleration in deaths w-o-w. #CoronaVirusUpdates #coronavirus",برصة,34.3878,35.8314,72000,الكورة,El Koura,7,الشمال,North
UserX,2020-09-14,"Covid-19 cases are spiking around the Middle East, from Iraq to Lebanon. The situation is especially grim in the war-torn regions of northern Syria.",[],"Covid-19 cases are spiking around the Middle East, from Iraq to Lebanon. The situation is especially grim in the war-torn regions of northern Syria.",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@DailyStarLeb,2020-09-14,"Lebanon confirms 547 COVID-19 cases, five new deaths",[],"Lebanon confirms 547 COVID-19 cases, five new deaths",الكسران,33.1861,35.3875,62000,بنت جبيل,Bent Jbeil,6,نبطية,Nabatiyeh
@samijalbout,2020-09-14,"Replying to 
@Mohdfaour89",[],"Replying to 
@Mohdfaour89",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Israelkicksass,2020-09-14,90 south Lebanon UN peacekeepers test positive for COVID-19,[],90 south Lebanon UN peacekeepers test positive for COVID-19,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
